# x numerical_u exact_u numerical_du exact_du
0.156419571797 0.15578250236 0.155782496572 0.98779138079 0.987791381701
0.156893053217 0.156250185763 0.156250179959 0.987717509946 0.987717510862
0.157366534637 0.156717834138 0.156717828317 0.98764341767 0.987643418592
0.157840016057 0.15718544738 0.157185441541 0.98756910398 0.987569104907
0.158313497478 0.157653025382 0.157653019526 0.987494568892 0.987494569825
0.158786978898 0.158120568042 0.158120562169 0.987419812423 0.987419813362
0.159260460318 0.158588075253 0.158588069363 0.98734483459 0.987344835534
0.159733941738 0.159055546911 0.159055541004 0.987269635409 0.987269636359
0.160207423159 0.159522982911 0.159522976987 0.987194214898 0.987194215853
0.160680904579 0.159990383149 0.159990377208 0.987118573072 0.987118574033
0.161154385999 0.160457747519 0.160457741561 0.98704270995 0.987042710916
0.16162786742 0.160925075917 0.160925069942 0.986966625548 0.98696662652
0.16210134884 0.161392368238 0.161392362246 0.986890319883 0.986890320861
0.16257483026 0.161859624378 0.161859618369 0.986813792972 0.986813793956
0.16304831168 0.162326844231 0.162326838205 0.986737044833 0.986737045822
0.163521793101 0.162794027692 0.162794021649 0.986660075483 0.986660076478
0.163995274521 0.163261174658 0.163261168598 0.986582884939 0.986582885939
0.164468755941 0.163728285023 0.163728278947 0.986505473217 0.986505474224
0.164942237361 0.164195358683 0.164195352589 0.986427840337 0.986427841349
0.165415718782 0.164662395533 0.164662389422 0.986349986314 0.986349987332
0.165889200202 0.165129395468 0.16512938934 0.986271911167 0.986271912191
0.166362681622 0.165596358384 0.165596352239 0.986193614913 0.986193615942
0.166836163042 0.166063284175 0.166063278013 0.986115097569 0.986115098604
0.167309644463 0.166530172738 0.166530166559 0.986036359153 0.986036360195
0.167783125883 0.166997023967 0.166997017771 0.985957399684 0.985957400731
0.168256607303 0.167463837757 0.167463831545 0.985878219177 0.98587822023
0.168730088723 0.167930614005 0.167930607776 0.985798817652 0.985798818711
0.169203570144 0.168397352606 0.168397346359 0.985719195126 0.985719196191
0.169677051564 0.168864053454 0.168864047191 0.985639351617 0.985639352688
0.170150532984 0.169330716446 0.169330710166 0.985559287142 0.985559288219
0.170624014404 0.169797341476 0.169797335179 0.985479001721 0.985479002803
0.171097495825 0.170263928441 0.170263922127 0.985398495369 0.985398496458
0.171570977245 0.170730477235 0.170730470904 0.985317768107 0.985317769202
0.172044458665 0.171196987753 0.171196981405 0.985236819952 0.985236821053
0.172517940085 0.171663459892 0.171663453527 0.985155650921 0.985155652028
0.172991421506 0.172129893547 0.172129887165 0.985074261034 0.985074262147
0.173464902926 0.172596288613 0.172596282214 0.984992650309 0.984992651427
0.173938384346 0.173062644985 0.173062638569 0.984910818763 0.984910819887
0.174411865767 0.173528962559 0.173528956127 0.984828766415 0.984828767546
0.174885347187 0.173995241231 0.173995234782 0.984746493283 0.98474649442
0.175358828607 0.174461480896 0.174461474429 0.984663999387 0.98466400053
0.175832310027 0.174927681449 0.174927674966 0.984581284744 0.984581285893
0.176305791448 0.175393842786 0.175393836286 0.984498349373 0.984498350528
0.176779272868 0.175859964802 0.175859958285 0.984415193292 0.984415194454
0.177252754288 0.176326047393 0.17632604086 0.984331816521 0.984331817689
0.177726235708 0.176792090455 0.176792083905 0.984248219077 0.984248220252
0.178199717129 0.177258093883 0.177258087315 0.984164400981 0.984164402161
0.178673198549 0.177724057572 0.177724050988 0.984080362249 0.984080363436
0.179146679969 0.178189981418 0.178189974817 0.983996102902 0.983996104095
0.179620161389 0.178655865317 0.178655858698 0.983911622958 0.983911624158
0.18009364281 0.179121709163 0.179121702528 0.983826922437 0.983826923642
